,monthly_rent,property_type,rooms,parking,bathroom,size,furnished,region,AC,Cooking,Internet,Pub_Trsp,No_Afac,Washing_Machine,BBQ,Club_House,Gym,Jog,Lift,Minimart,MP_Hall,No_Fac,Parking,Playground,Sauna,Security,Squash,Pool,Tennis
201,1600.0,2,14,1.0,2.0,1142,2,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
202,3200.0,7,10,1.0,2.0,750,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
203,900.0,4,10,0.0,1.0,600,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
204,1600.0,2,14,1.0,2.0,1328,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
205,1700.0,7,12,1.0,2.0,900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
206,1800.0,2,14,0.0,2.0,1313,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0
207,1800.0,2,12,1.0,2.0,1067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208,2500.0,7,12,1.0,2.0,850,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0
209,1300.0,7,10,1.0,2.0,650,2,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
210,1100.0,2,12,1.0,2.0,820,2,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1
211,900.0,2,12,1.0,2.0,890,2,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
212,1200.0,0,12,1.0,2.0,1006,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
213,2000.0,2,12,1.0,2.0,1018,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
214,1700.0,7,10,1.0,1.0,726,2,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1
215,1300.0,0,12,1.0,2.0,850,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
216,1200.0,4,12,0.0,1.0,750,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,1200.0,4,10,0.0,1.0,520,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
218,1500.0,0,12,0.0,2.0,1070,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
219,2500.0,7,12,0.0,2.0,850,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0
220,750.0,4,10,2.0,1.0,580,2,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0
221,1700.0,0,7,0.0,1.0,450,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
222,1200.0,2,12,0.0,2.0,900,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0
223,2100.0,7,7,0.0,1.0,560,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
224,1400.0,2,12,2.0,2.0,1010,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
225,3000.0,2,14,2.0,3.0,1268,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
226,1400.0,2,12,2.0,2.0,865,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
227,1400.0,7,12,2.0,2.0,932,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
228,650.0,4,10,0.0,1.0,568,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
229,1350.0,7,12,1.0,2.0,1095,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
230,1600.0,3,7,1.0,2.0,775,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
231,1700.0,7,10,1.0,2.0,775,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
232,1599.0,2,12,1.0,2.0,900,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
233,1880.0,7,12,1.0,2.0,1290,2,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1
234,1800.0,2,12,2.0,3.0,1298,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0
235,2000.0,2,14,2.0,3.0,1492,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
236,2800.0,2,12,2.0,3.0,1610,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0
237,1800.0,7,12,1.0,2.0,1105,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
238,1300.0,0,14,1.0,2.0,1200,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
239,1800.0,0,12,0.0,2.0,1200,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
240,1800.0,2,14,0.0,2.0,1142,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0
241,1500.0,0,12,0.0,1.0,874,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,1300.0,0,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,1200.0,2,12,2.0,2.0,975,2,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
244,600.0,0,12,0.0,1.0,700,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
245,1499.0,7,10,1.0,1.0,700,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
246,1300.0,0,12,0.0,2.0,900,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
247,1000.0,0,12,0.0,2.0,900,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
248,1400.0,7,10,2.0,2.0,650,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
249,900.0,4,12,0.0,2.0,650,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
250,900.0,4,12,0.0,2.0,680,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
251,1300.0,0,12,2.0,2.0,1000,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
252,1000.0,4,12,0.0,2.0,700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253,1550.0,2,12,0.0,2.0,900,2,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
254,3300.0,2,14,2.0,3.0,1118,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0
255,2600.0,7,10,1.0,1.0,805,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0
256,1400.0,3,7,1.0,1.0,775,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,1700.0,2,12,1.0,2.0,1300,2,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
258,1800.0,7,10,1.0,2.0,804,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
259,850.0,0,10,1.0,1.0,570,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,1300.0,0,14,1.0,2.0,1434,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
261,1200.0,0,12,1.0,2.0,850,2,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
262,2800.0,7,12,2.0,2.0,1033,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0
263,1000.0,0,12,1.0,2.0,950,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
264,800.0,0,12,0.0,2.0,650,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
265,3800.0,2,10,0.0,2.0,1400,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0
266,2000.0,7,10,0.0,2.0,900,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0
267,1200.0,0,12,1.0,2.0,1035,2,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
268,1000.0,0,16,0.0,2.0,850,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
269,1500.0,2,12,0.0,2.0,1050,2,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
270,2300.0,2,14,2.0,3.0,1000,2,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
271,1499.0,7,12,1.0,2.0,948,2,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
272,1400.0,2,12,1.0,2.0,920,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
273,1750.0,0,12,1.0,2.0,1010,0,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
274,1700.0,0,12,1.0,2.0,819,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0
275,1350.0,7,12,1.0,2.0,1150,2,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
276,750.0,0,12,2.0,2.0,722,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
277,1600.0,0,12,2.0,2.0,950,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
278,1800.0,2,10,1.0,2.0,880,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0
279,1800.0,7,12,1.0,2.0,850,2,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
280,1300.0,0,10,1.0,2.0,555,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0
281,5800.0,2,20,3.0,7.0,3488,2,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1
282,1500.0,7,7,1.0,1.0,680,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
283,1250.0,0,12,0.0,2.0,850,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
284,2800.0,7,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
285,2500.0,7,12,0.0,2.0,850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
286,1850.0,7,12,1.0,2.0,1050,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
287,3500.0,7,10,0.0,1.0,750,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
288,1499.0,0,12,2.0,2.0,928,2,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
289,1300.0,0,12,1.0,2.0,1000,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
290,1500.0,0,12,1.0,2.0,1100,2,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
291,1450.0,0,12,1.0,2.0,850,2,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0
292,1600.0,2,12,1.0,2.0,1142,2,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0
293,2000.0,7,7,0.0,1.0,525,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0
294,2600.0,2,12,2.0,2.0,850,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
295,1700.0,2,12,2.0,2.0,1200,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
296,1500.0,2,12,1.0,2.0,700,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1
297,1500.0,7,12,1.0,2.0,850,2,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
298,2500.0,7,12,2.0,4.0,1518,2,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0
299,1500.0,7,12,1.0,2.0,850,2,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
300,1500.0,2,12,1.0,2.0,700,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
301,4800.0,2,12,1.0,4.0,1717,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1
302,1799.0,2,14,2.0,3.0,1362,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
303,1550.0,0,12,1.0,2.0,850,2,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0
304,1000.0,7,12,0.0,2.0,819,2,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0
305,4600.0,2,12,2.0,2.0,1548,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
306,1250.0,0,12,1.0,2.0,1100,2,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
307,1500.0,0,12,1.0,2.0,850,2,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
308,1700.0,2,12,1.0,2.0,860,2,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
309,1900.0,2,12,1.0,2.0,1150,2,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
310,2100.0,2,12,1.0,2.0,1384,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
311,2300.0,2,12,3.0,2.0,850,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
312,1250.0,0,12,0.0,2.0,1043,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
313,800.0,0,12,0.0,2.0,700,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
314,1250.0,0,10,0.0,1.0,750,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
315,1450.0,0,12,1.0,2.0,850,2,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
316,1800.0,2,12,1.0,2.0,1125,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
317,1650.0,0,12,1.0,2.0,850,2,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
318,1750.0,0,12,1.0,2.0,850,2,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
319,650.0,0,12,0.0,1.0,750,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
320,700.0,4,10,0.0,1.0,570,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
321,1600.0,2,12,2.0,2.0,1180,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0
322,450.0,0,12,0.0,2.0,850,2,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
323,880.0,4,12,0.0,2.0,800,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
324,1800.0,2,12,0.0,2.0,1097,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0
325,1000.0,0,12,1.0,1.0,850,2,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
326,3500.0,7,10,1.0,2.0,1121,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
327,1400.0,2,12,2.0,2.0,1010,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,0
328,2500.0,2,14,2.0,2.0,1784,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0
329,1700.0,0,12,1.0,2.0,1065,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
330,2500.0,7,12,1.0,2.0,850,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
331,2950.0,7,12,2.0,2.0,940,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0
332,2400.0,7,14,2.0,2.0,1001,2,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
333,1800.0,2,12,2.0,2.0,1000,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
334,1300.0,2,10,0.0,2.0,837,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
335,1100.0,4,12,0.0,1.0,750,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
336,1800.0,2,12,1.0,2.0,1100,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
337,2200.0,2,7,1.0,1.0,700,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
338,2000.0,0,14,2.0,2.0,950,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0
339,999.0,7,10,0.0,2.0,650,2,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0
340,800.0,0,12,0.0,2.0,700,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
341,1900.0,2,14,2.0,2.0,950,2,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0
342,650.0,0,12,1.0,1.0,700,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
343,1300.0,2,14,1.0,2.0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
344,1600.0,2,16,0.0,2.0,1500,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
345,800.0,0,12,0.0,2.0,650,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
346,650.0,0,12,0.0,2.0,650,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
347,3600.0,7,12,2.0,4.0,1518,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
348,1800.0,2,12,1.0,2.0,1076,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
349,1900.0,0,10,1.0,2.0,678,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
350,3400.0,2,12,3.0,3.0,1186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
351,650.0,2,14,2.0,2.0,1200,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
352,1600.0,7,10,0.0,2.0,670,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
353,600.0,0,12,0.0,2.0,650,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
354,1900.0,2,12,2.0,2.0,1216,2,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
355,1500.0,7,12,1.0,2.0,850,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
356,1050.0,0,12,0.0,2.0,878,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0
357,2400.0,2,12,1.0,2.0,1060,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0
358,1100.0,0,12,0.0,2.0,625,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
359,2800.0,7,12,1.0,3.0,1000,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0
360,1800.0,2,12,2.0,2.0,850,2,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1
361,2000.0,2,12,2.0,3.0,1325,2,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
362,1750.0,0,12,1.0,2.0,1065,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
363,1800.0,0,14,1.0,2.0,1434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
364,645.0,0,12,0.0,2.0,850,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0
365,1250.0,0,12,0.0,2.0,850,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
366,3500.0,2,10,2.0,2.0,865,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
367,1700.0,0,12,2.0,2.0,928,2,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0
368,2200.0,7,12,2.0,2.0,958,2,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0
369,3000.0,7,12,1.0,2.0,1376,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
370,2200.0,7,7,0.0,1.0,636,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0
371,800.0,4,10,0.0,1.0,550,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
372,1000.0,0,12,1.0,2.0,850,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
373,1200.0,0,12,1.0,2.0,805,2,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0
374,1800.0,7,12,1.0,2.0,1300,2,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1
375,1100.0,0,12,0.0,1.0,653,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0
376,1900.0,0,12,1.0,2.0,1200,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
377,3500.0,2,12,0.0,2.0,1280,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1
378,1600.0,7,10,1.0,2.0,589,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
379,2500.0,7,14,1.0,2.0,890,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
380,1500.0,2,12,1.0,2.0,1000,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
381,1600.0,7,10,1.0,2.0,904,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
382,1100.0,0,12,1.0,2.0,800,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
383,1100.0,0,12,1.0,2.0,800,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
384,1200.0,2,12,1.0,2.0,1001,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
385,1400.0,0,12,1.0,2.0,800,2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
386,2350.0,8,7,1.0,2.0,870,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0
387,1600.0,7,7,1.0,1.0,520,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0
388,1350.0,2,12,1.0,2.0,920,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0
389,1800.0,2,12,1.0,2.0,864,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1
390,1350.0,2,12,1.0,2.0,967,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0
391,2000.0,2,12,3.0,2.0,1050,2,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
392,2250.0,2,12,2.0,2.0,1050,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
393,3500.0,2,12,2.0,2.0,1400,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0
394,1300.0,2,14,1.0,2.0,1100,2,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1
395,1600.0,7,12,1.0,2.0,926,2,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0
396,1500.0,2,12,1.0,2.0,1141,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1
397,3000.0,2,12,1.0,2.0,1474,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0
398,1100.0,0,12,1.0,2.0,932,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
399,1700.0,7,12,2.0,2.0,958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
400,1650.0,7,10,0.0,2.0,695,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0
401,1800.0,2,12,1.0,2.0,1000,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0
402,1500.0,2,12,1.0,2.0,1222,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1
403,1400.0,2,12,1.0,2.0,1100,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0
404,1300.0,0,12,1.0,2.0,810,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0
405,1600.0,2,12,1.0,2.0,1206,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
406,1900.0,7,10,1.0,2.0,743,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1
